117,71477358,3:10:17,2020-02-13,3.8,755.0,5696.2,62.9,67.35,54.58
118,71438771,3:12:08,2020-02-13,2.7,623.0,3706.9,61.9,65.72,17.07
119,80074580,3:24:21,2020-02-13,7.7,1786.0,14266.3,64.89,68.75,60.8
120,71477358,3:25:17,2020-02-13,17.1,1553.0,5696.4,56.81,67.75,54.59
121,80092945,3:28:26,2020-02-13,31.9,2427.0,21115.0,54.92,65.77,181.99
122,71438771,3:42:08,2020-02-13,4.3,613.0,3707.2,60.5,66.98,17.07
123,80092948,3:48:47,2020-02-13,11.1,6251.0,64494.5,66.11,67.74,122.1
124,80074581,3:50:39,2020-02-13,0.1,6320.0,19036.2,69.3,69.33,1.1
125,71477357,3:52:12,2020-02-13,4.9,883.0,6822.2,62.36,67.27,37.86
126,80074580,3:54:21,2020-02-13,7.7,1740.0,14267.2,66.2,70.06,60.81
127,71477358,3:55:18,2020-02-13,3.5,723.0,5697.0,64.8,69.12,54.59
128,80092945,3:58:26,2020-02-13,44.3,2410.0,21116.1,51.61,66.89,182.0
129,80092948,4:03:47,2020-02-13,9.2,6217.0,64496.1,66.78,68.06,122.1
130,80092945,4:13:26,2020-02-13,13.6,2340.0,21116.5,61.67,66.79,182.0
131,80074581,4:20:39,2020-02-13,0.0,6229.0,19039.3,69.99,69.97,1.1
132,71477357,4:22:12,2020-02-13,5.1,868.0,6822.6,62.98,68.18,37.86
133,71438771,4:27:08,2020-02-13,2.9,585.0,3707.6,63.72,68.06,17.08
134,80074581,4:35:39,2020-02-13,0.3,6175.0,19040.8,70.16,70.23,1.1
135,80074580,4:39:21,2020-02-13,6.4,1765.0,14268.5,67.13,70.37,60.81
136,71477358,4:40:18,2020-02-13,4.3,723.0,5697.8,64.74,69.93,54.6
137,80092948,4:48:47,2020-02-13,19.9,6525.0,64500.8,66.42,68.95,122.11
138,80074580,4:54:21,2020-02-13,6.6,1743.0,14268.9,66.56,69.93,60.81
139,80092945,4:58:27,2020-02-13,15.0,2412.0,21118.3,61.4,66.94,182.02
140,80074581,5:05:39,2020-02-13,429497000.0,6140.0,19043.9,70.16,70.11,1.1
141,71477357,5:07:12,2020-02-13,5.0,866.0,6823.3,63.28,68.39,37.86
142,71477358,5:10:17,2020-02-13,3.9,729.0,5698.1,65.07,69.77,54.6
143,71438771,5:12:08,2020-02-13,3.0,624.0,3708.1,63.95,68.22,17.08
144,71477357,5:22:12,2020-02-13,4.0,858.0,6823.5,63.04,67.24,37.86
145,80074580,5:24:21,2020-02-13,8.7,1789.0,14269.8,65.51,69.7,60.82
146,71477358,5:25:17,2020-02-13,4.0,739.0,5698.3,64.33,69.11,54.6
147,80092945,5:28:26,2020-02-13,13.6,2253.0,21119.4,61.29,66.55,182.02
148,71438771,5:42:08,2020-02-13,3.8,603.0,3708.3,61.8,67.43,17.08
149,80074581,5:50:39,2020-02-13,429497000.0,6216.0,19048.5,68.46,68.25,1.1
150,80074580,5:54:21,2020-02-13,6.4,1808.0,14270.7,65.79,68.94,60.82
151,71477358,5:55:17,2020-02-13,36.0,1584.0,5698.7,48.51,68.0,54.6
152,71438771,5:57:08,2020-02-13,3.8,593.0,3708.5,60.52,66.79,17.08
153,80074580,6:09:21,2020-02-13,6.9,1768.0,14271.1,65.53,68.92,60.82
154,71477358,6:10:17,2020-02-13,8.0,1529.0,5699.1,63.67,68.27,54.61
155,80092945,6:13:26,2020-02-13,18.0,2686.0,21121.1,59.89,65.81,182.04
156,80074581,6:35:39,2020-02-13,0.0,6148.0,19053.0,67.86,67.86,1.1
157,71477357,6:37:12,2020-02-13,0.0,0.0,6824.3,59.16,62.5,37.87
158,80074580,6:39:21,2020-02-13,8.4,1703.0,14272.0,64.06,68.34,60.83
159,71477358,6:40:17,2020-02-13,3.9,751.0,5699.6,62.9,67.53,54.61
160,71438771,6:42:08,2020-02-13,2.7,588.0,3708.9,62.23,66.36,17.08
161,80074580,6:54:21,2020-02-13,8.2,1793.0,14272.4,64.02,67.88,60.83
162,80092945,6:58:26,2020-02-13,20.6,2646.0,21122.5,58.11,64.96,182.05
163,80074581,7:05:39,2020-02-13,0.1,6318.0,19056.1,68.65,68.66,1.1
164,71438771,7:12:08,2020-02-13,4.0,602.0,3709.2,60.96,67.06,17.09
165,80074581,7:20:39,2020-02-13,0.2,6265.0,19057.7,68.75,68.8,1.1
166,71477357,7:22:12,2020-02-13,0.0,0.0,6824.4,46.55,59.98,37.87
167,80074580,7:24:20,2020-02-13,6.8,1757.0,14273.3,65.71,69.17,60.83
168,71477358,7:25:17,2020-02-13,3.2,714.0,5700.5,64.36,68.42,54.62
169,80092945,7:43:26,2020-02-13,114.6,4088.0,21123.6,42.0,64.85,182.07
170,80074581,7:50:39,2020-02-13,0.9,6214.0,19060.7,65.52,65.67,1.1
